,Product,Origin,Destination,OriginStationarity,DestinationStationarity,diffLength
0,Rice Bran,Machakos,Makueni,1,1,0
0,Rice Bran,Machakos,Meru,1,1,0
0,Rice Bran,Machakos,Mombasa,1,1,0
0,Rice Bran,Machakos,Moshi,1,1,0
0,Rice Bran,Machakos,Nairobi,1,1,0
0,Rice Bran,Makueni,Arusha,1,1,0
0,Rice Bran,Makueni,Machakos,1,1,0
0,Rice Bran,Makueni,Meru,1,1,0
0,Rice Bran,Makueni,Mombasa,1,1,0
0,Rice Bran,Makueni,Moshi,1,1,0
0,Rice Bran,Makueni,Nairobi,1,1,0
0,Rice Bran,Masindi,Gulu,1,1,0
0,Rice Bran,Masindi,Kampala,1,1,0
0,Rice Bran,Masindi,Kasese,1,1,0
0,Rice Bran,Masindi,Lira,1,1,0
0,Rice Bran,Mbale,Kampala,1,1,0
0,Rice Bran,Mbale,Kapchorwa,1,1,0
0,Rice Bran,Mbale,Kitale,1,1,0
0,Rice Bran,Mbale,Soroti,1,1,0
0,Rice Bran,Mbale,Tororo,1,1,0
0,Rice Bran,Mbeya,Dodoma,1,1,0
0,Rice Bran,Mbeya,Iringa,1,1,0
0,Rice Bran,Mbeya,Kigoma,1,1,0
0,Rice Bran,Mbeya,Mwanza,1,1,0
0,Rice Bran,Mbeya,Songea,1,1,0
0,Rice Bran,Mbeya,Tunduma,1,1,0
0,Rice Bran,Meru,Eldoret,1,1,0
0,Rice Bran,Meru,Machakos,1,1,0
0,Rice Bran,Meru,Makueni,1,1,0
0,Rice Bran,Meru,Nairobi,1,1,0
0,Rice Bran,Meru,Nakuru,1,1,0
0,Rice Bran,Mombasa,Machakos,1,1,0
0,Rice Bran,Mombasa,Makueni,1,1,0
0,Rice Bran,Mombasa,Moshi,1,1,0
0,Rice Bran,Mombasa,Nairobi,1,1,0
0,Rice Bran,Mombasa,Tanga,1,1,0
0,Rice Bran,Morogoro,Arusha,1,1,0
0,Rice Bran,Morogoro,Dar es salaam,1,1,0
0,Rice Bran,Morogoro,Dodoma,1,1,0
0,Rice Bran,Morogoro,Iringa,1,1,0
0,Rice Bran,Morogoro,Moshi,1,1,0
0,Rice Bran,Morogoro,Tanga,1,1,0
0,Rice Bran,Moshi,Arusha,1,1,0
0,Rice Bran,Moshi,Dar es salaam,1,1,0
0,Rice Bran,Moshi,Machakos,1,1,0
0,Rice Bran,Moshi,Makueni,1,1,0
0,Rice Bran,Moshi,Mombasa,1,1,0
0,Rice Bran,Moshi,Morogoro,1,1,0
0,Rice Bran,Moshi,Nairobi,1,1,0
0,Rice Bran,Moshi,Tanga,1,1,0
0,Rice Bran,Mulindi,Gicumbi,1,1,0
0,Rice Bran,Mulindi,Kabale,1,1,0
0,Rice Bran,Mulindi,Ruhengeri,1,1,0
0,Rice Bran,Musoma,Arusha,1,1,0
0,Rice Bran,Musoma,Kampala,1,1,0
0,Rice Bran,Musoma,Kisumu,1,1,0
0,Rice Bran,Musoma,Mwanza,1,1,0
0,Rice Bran,Musoma,Nairobi,1,1,0
0,Rice Bran,Musoma,Nakuru,1,1,0
0,Rice Bran,Mwanza,Arusha,1,1,0
0,Rice Bran,Mwanza,Dodoma,1,1,0
0,Rice Bran,Mwanza,Gitega,1,1,0
0,Rice Bran,Mwanza,Kigoma,1,1,0
0,Rice Bran,Mwanza,Kobero,1,1,0
0,Rice Bran,Mwanza,Mbeya,1,1,0
0,Rice Bran,Mwanza,Musoma,1,1,0
0,Rice Bran,Nairobi,Arusha,1,1,0
0,Rice Bran,Nairobi,Machakos,1,1,0
0,Rice Bran,Nairobi,Makueni,1,1,0
0,Rice Bran,Nairobi,Meru,1,1,0
0,Rice Bran,Nairobi,Mombasa,1,1,0
0,Rice Bran,Nairobi,Moshi,1,1,0
0,Rice Bran,Nairobi,Musoma,1,1,0
0,Rice Bran,Nairobi,Nakuru,1,1,0
0,Rice Bran,Nakuru,Eldoret,1,1,0
0,Rice Bran,Nakuru,Kisumu,1,1,0
0,Rice Bran,Nakuru,Meru,1,1,0
0,Rice Bran,Nakuru,Musoma,1,1,0
0,Rice Bran,Nakuru,Nairobi,1,1,0
0,Rice Bran,Ngozi,Bujumbura,1,1,0
0,Rice Bran,Ngozi,Gitega,1,1,0
0,Rice Bran,Ngozi,Kamembe,1,1,0
0,Rice Bran,Ngozi,Kigali,1,1,0
0,Rice Bran,Ngozi,Kobero,1,1,0
0,Rice Bran,Ngozi,Rubavu,1,1,0
0,Rice Bran,Ngozi,Ruhuha,1,1,0
0,Rice Bran,Rubavu,Kamembe,1,1,0
0,Rice Bran,Rubavu,Ngozi,1,1,0
0,Rice Bran,Rubavu,Ruhengeri,1,1,0
0,Rice Bran,Ruhengeri,Gicumbi,1,1,0
0,Rice Bran,Ruhengeri,Kabale,1,1,0
0,Rice Bran,Ruhengeri,Kasese,1,1,0
0,Rice Bran,Ruhengeri,Kigali,1,1,0
0,Rice Bran,Ruhengeri,Mulindi,1,1,0
0,Rice Bran,Ruhengeri,Rubavu,1,1,0
0,Rice Bran,Ruhuha,Kamembe,1,1,0
0,Rice Bran,Ruhuha,Kigali,1,1,0
0,Rice Bran,Ruhuha,Kobero,1,1,0
0,Rice Bran,Ruhuha,Ngozi,1,1,0
0,Rice Bran,Songea,Dar es salaam,1,1,0
0,Rice Bran,Songea,Iringa,1,1,0
0,Rice Bran,Songea,Mbeya,1,1,0
0,Rice Bran,Soroti,Kampala,1,1,0
0,Rice Bran,Soroti,Lira,1,1,0
0,Rice Bran,Soroti,Mbale,1,1,0
0,Rice Bran,Tanga,Dar es salaam,1,1,0
0,Rice Bran,Tanga,Mombasa,1,1,0
0,Rice Bran,Tanga,Morogoro,1,1,0
0,Rice Bran,Tanga,Moshi,1,1,0
0,Rice Bran,Tororo,Busia,1,1,0
0,Rice Bran,Tororo,Eldoret,1,1,0
0,Rice Bran,Tororo,Kampala,1,1,0
0,Rice Bran,Tororo,Kisumu,1,1,0
0,Rice Bran,Tororo,Kitale,1,1,0
0,Rice Bran,Tororo,Mbale,1,1,0
0,Rice Bran,Tunduma,Kigoma,1,1,0
0,Rice Bran,Tunduma,Mbeya,1,1,0
0,Chic Pea,Arusha,Dodoma,1,1,0
0,Chic Pea,Arusha,Kigoma,1,1,0
0,Chic Pea,Arusha,Machakos,1,1,0
0,Chic Pea,Arusha,Makueni,1,1,0
0,Chic Pea,Arusha,Morogoro,1,1,0
0,Chic Pea,Arusha,Moshi,1,1,0
0,Chic Pea,Arusha,Musoma,1,1,0
0,Chic Pea,Arusha,Mwanza,1,1,23
0,Chic Pea,Arusha,Nairobi,1,1,3
0,Chic Pea,Bujumbura,Gitega,1,1,0
0,Chic Pea,Bujumbura,Kamembe,1,1,0
0,Chic Pea,Bujumbura,Kigoma,1,1,0
0,Chic Pea,Bujumbura,Ngozi,1,1,0
0,Chic Pea,Busia,Eldoret,1,1,0
0,Chic Pea,Busia,Kampala,1,1,0
0,Chic Pea,Busia,Kisumu,1,1,0
0,Chic Pea,Busia,Kitale,1,1,0
0,Chic Pea,Busia,Tororo,1,1,0
0,Chic Pea,Dar es salaam,Morogoro,1,1,0
0,Chic Pea,Dar es salaam,Moshi,1,1,0
0,Chic Pea,Dar es salaam,Songea,1,1,0
0,Chic Pea,Dar es salaam,Tanga,1,1,0
0,Chic Pea,Dodoma,Arusha,1,1,0
0,Chic Pea,Dodoma,Iringa,1,1,0
0,Chic Pea,Dodoma,Mbeya,1,1,0
0,Chic Pea,Dodoma,Morogoro,1,1,0
0,Chic Pea,Dodoma,Mwanza,1,1,0
0,Chic Pea,Eldoret,Busia,1,1,0
0,Chic Pea,Eldoret,Kisumu,1,1,0
0,Chic Pea,Eldoret,Kitale,1,1,0
0,Chic Pea,Eldoret,Meru,1,1,0
0,Chic Pea,Eldoret,Nakuru,1,1,0
0,Chic Pea,Eldoret,Tororo,1,1,0
0,Chic Pea,Gicumbi,Kigali,1,1,0
0,Chic Pea,Gicumbi,Mulindi,1,1,0
0,Chic Pea,Gicumbi,Ruhengeri,1,1,0
0,Chic Pea,Gitega,Bujumbura,1,1,0
0,Chic Pea,Gitega,Kigoma,1,1,0
0,Chic Pea,Gitega,Kobero,1,1,0
0,Chic Pea,Gitega,Mwanza,1,1,0
0,Chic Pea,Gitega,Ngozi,1,1,0
0,Chic Pea,Gulu,Lira,1,1,0
0,Chic Pea,Gulu,Masindi,1,1,0
0,Chic Pea,Iringa,Dodoma,1,1,0
0,Chic Pea,Iringa,Mbeya,1,1,0
0,Chic Pea,Iringa,Morogoro,1,1,0
0,Chic Pea,Iringa,Songea,1,1,0
0,Chic Pea,Kabale,Kasese,1,1,0
0,Chic Pea,Kabale,Mulindi,1,1,0
0,Chic Pea,Kabale,Ruhengeri,1,1,0
0,Chic Pea,Kamembe,Bujumbura,1,1,0
0,Chic Pea,Kamembe,Kigali,1,1,0
0,Chic Pea,Kamembe,Ngozi,1,1,0
0,Chic Pea,Kamembe,Rubavu,1,1,0
0,Chic Pea,Kamembe,Ruhuha,1,1,0
0,Chic Pea,Kampala,Busia,1,1,0
0,Chic Pea,Kampala,Kasese,1,1,0
0,Chic Pea,Kampala,Masindi,1,1,0
0,Chic Pea,Kampala,Mbale,1,1,0
0,Chic Pea,Kampala,Musoma,1,1,0
0,Chic Pea,Kampala,Soroti,1,1,0
0,Chic Pea,Kampala,Tororo,1,1,0
0,Chic Pea,Kapchorwa,Kitale,1,1,0
0,Chic Pea,Kapchorwa,Mbale,1,1,0
0,Chic Pea,Kasese,Kabale,1,1,0
0,Chic Pea,Kasese,Kampala,1,1,0
0,Chic Pea,Kasese,Masindi,1,1,0
0,Chic Pea,Kasese,Ruhengeri,1,1,0
0,Chic Pea,Kicukiro,Kigali,1,1,0
0,Chic Pea,Kigali,Gicumbi,1,1,0
0,Chic Pea,Kigali,Kamembe,1,1,0
0,Chic Pea,Kigali,Kicukiro,1,1,0
0,Chic Pea,Kigali,Kobero,1,1,0
0,Chic Pea,Kigali,Ngozi,1,1,0
0,Chic Pea,Kigali,Ruhengeri,1,1,0
0,Chic Pea,Kigali,Ruhuha,1,1,0
0,Chic Pea,Kigoma,Arusha,1,1,0
0,Chic Pea,Kigoma,Bujumbura,1,1,0
0,Chic Pea,Kigoma,Gitega,1,1,0
0,Chic Pea,Kigoma,Kobero,1,1,0
0,Chic Pea,Kigoma,Mbeya,1,1,0
0,Chic Pea,Kigoma,Mwanza,1,1,0
0,Chic Pea,Kigoma,Tunduma,1,1,0
0,Chic Pea,Kisumu,Busia,1,1,0
0,Chic Pea,Kisumu,Eldoret,1,1,0
0,Chic Pea,Kisumu,Kitale,1,1,0
0,Chic Pea,Kisumu,Musoma,1,1,0
0,Chic Pea,Kisumu,Nakuru,1,1,0
0,Chic Pea,Kisumu,Tororo,1,1,0
0,Chic Pea,Kitale,Busia,1,1,0
0,Chic Pea,Kitale,Eldoret,1,1,0
0,Chic Pea,Kitale,Kapchorwa,1,1,0
0,Chic Pea,Kitale,Kisumu,1,1,0
0,Chic Pea,Kitale,Mbale,1,1,0
0,Chic Pea,Kitale,Tororo,1,1,0
0,Chic Pea,Kobero,Gitega,1,1,0
0,Chic Pea,Kobero,Kigali,1,1,0
0,Chic Pea,Kobero,Kigoma,1,1,0
0,Chic Pea,Kobero,Mwanza,1,1,0
0,Chic Pea,Kobero,Ngozi,1,1,0
0,Chic Pea,Kobero,Ruhuha,1,1,0
0,Chic Pea,Lira,Gulu,1,1,0
0,Chic Pea,Lira,Masindi,1,1,0
0,Chic Pea,Lira,Soroti,1,1,0
0,Chic Pea,Machakos,Arusha,1,1,0
0,Chic Pea,Machakos,Makueni,1,1,0
0,Chic Pea,Machakos,Meru,1,1,0
0,Chic Pea,Machakos,Mombasa,1,1,0
0,Chic Pea,Machakos,Moshi,1,1,0
0,Chic Pea,Machakos,Nairobi,1,1,0
0,Chic Pea,Makueni,Arusha,1,1,0
0,Chic Pea,Makueni,Machakos,1,1,0
0,Chic Pea,Makueni,Meru,1,1,0
0,Chic Pea,Makueni,Mombasa,1,1,0
0,Chic Pea,Makueni,Moshi,1,1,0
0,Chic Pea,Makueni,Nairobi,1,1,0
0,Chic Pea,Masindi,Gulu,1,1,0
0,Chic Pea,Masindi,Kampala,1,1,0
0,Chic Pea,Masindi,Kasese,1,1,0
0,Chic Pea,Masindi,Lira,1,1,0
0,Chic Pea,Mbale,Kampala,1,1,0
0,Chic Pea,Mbale,Kapchorwa,1,1,0
0,Chic Pea,Mbale,Kitale,1,1,0
0,Chic Pea,Mbale,Soroti,1,1,0
0,Chic Pea,Mbale,Tororo,1,1,0
0,Chic Pea,Mbeya,Dodoma,1,1,0
0,Chic Pea,Mbeya,Iringa,1,1,0
0,Chic Pea,Mbeya,Kigoma,1,1,0
0,Chic Pea,Mbeya,Mwanza,1,1,0
0,Chic Pea,Mbeya,Songea,1,1,0
0,Chic Pea,Mbeya,Tunduma,1,1,0
0,Chic Pea,Meru,Eldoret,1,1,0
0,Chic Pea,Meru,Machakos,1,1,0
0,Chic Pea,Meru,Makueni,1,1,0
0,Chic Pea,Meru,Nairobi,1,1,0
0,Chic Pea,Meru,Nakuru,1,1,0
0,Chic Pea,Mombasa,Machakos,1,1,0
0,Chic Pea,Mombasa,Makueni,1,1,0
0,Chic Pea,Mombasa,Moshi,1,1,0
0,Chic Pea,Mombasa,Nairobi,1,1,0
0,Chic Pea,Mombasa,Tanga,1,1,0
0,Chic Pea,Morogoro,Arusha,1,1,0
0,Chic Pea,Morogoro,Dar es salaam,1,1,0
0,Chic Pea,Morogoro,Dodoma,1,1,0
0,Chic Pea,Morogoro,Iringa,1,1,0
0,Chic Pea,Morogoro,Moshi,1,1,0
0,Chic Pea,Morogoro,Tanga,1,1,0
0,Chic Pea,Moshi,Arusha,1,1,0
0,Chic Pea,Moshi,Dar es salaam,1,1,0
0,Chic Pea,Moshi,Machakos,1,1,0
0,Chic Pea,Moshi,Makueni,1,1,0
0,Chic Pea,Moshi,Mombasa,1,1,0
0,Chic Pea,Moshi,Morogoro,1,1,0
0,Chic Pea,Moshi,Nairobi,1,1,0
0,Chic Pea,Moshi,Tanga,1,1,0
0,Chic Pea,Mulindi,Gicumbi,1,1,0
0,Chic Pea,Mulindi,Kabale,1,1,0
0,Chic Pea,Mulindi,Ruhengeri,1,1,0
0,Chic Pea,Musoma,Arusha,1,1,0
0,Chic Pea,Musoma,Kampala,1,1,0
0,Chic Pea,Musoma,Kisumu,1,1,0
0,Chic Pea,Musoma,Mwanza,1,1,0
0,Chic Pea,Musoma,Nairobi,1,1,0
0,Chic Pea,Musoma,Nakuru,1,1,0
0,Chic Pea,Mwanza,Arusha,1,1,23
0,Chic Pea,Mwanza,Dodoma,1,1,0
0,Chic Pea,Mwanza,Gitega,1,1,0
0,Chic Pea,Mwanza,Kigoma,1,1,0
0,Chic Pea,Mwanza,Kobero,1,1,0
0,Chic Pea,Mwanza,Mbeya,1,1,0
0,Chic Pea,Mwanza,Musoma,1,1,0
0,Chic Pea,Nairobi,Arusha,1,1,3
0,Chic Pea,Nairobi,Machakos,1,1,0
0,Chic Pea,Nairobi,Makueni,1,1,0
0,Chic Pea,Nairobi,Meru,1,1,0
0,Chic Pea,Nairobi,Mombasa,1,1,0
0,Chic Pea,Nairobi,Moshi,1,1,0
0,Chic Pea,Nairobi,Musoma,1,1,0
0,Chic Pea,Nairobi,Nakuru,1,1,0
0,Chic Pea,Nakuru,Eldoret,1,1,0
0,Chic Pea,Nakuru,Kisumu,1,1,0
0,Chic Pea,Nakuru,Meru,1,1,0
0,Chic Pea,Nakuru,Musoma,1,1,0
0,Chic Pea,Nakuru,Nairobi,1,1,0
0,Chic Pea,Ngozi,Bujumbura,1,1,0
0,Chic Pea,Ngozi,Gitega,1,1,0
0,Chic Pea,Ngozi,Kamembe,1,1,0
0,Chic Pea,Ngozi,Kigali,1,1,0
0,Chic Pea,Ngozi,Kobero,1,1,0
0,Chic Pea,Ngozi,Rubavu,1,1,0
0,Chic Pea,Ngozi,Ruhuha,1,1,0
0,Chic Pea,Rubavu,Kamembe,1,1,0
0,Chic Pea,Rubavu,Ngozi,1,1,0
0,Chic Pea,Rubavu,Ruhengeri,1,1,0
0,Chic Pea,Ruhengeri,Gicumbi,1,1,0
0,Chic Pea,Ruhengeri,Kabale,1,1,0
0,Chic Pea,Ruhengeri,Kasese,1,1,0
0,Chic Pea,Ruhengeri,Kigali,1,1,0
0,Chic Pea,Ruhengeri,Mulindi,1,1,0
0,Chic Pea,Ruhengeri,Rubavu,1,1,0
0,Chic Pea,Ruhuha,Kamembe,1,1,0
0,Chic Pea,Ruhuha,Kigali,1,1,0
0,Chic Pea,Ruhuha,Kobero,1,1,0
0,Chic Pea,Ruhuha,Ngozi,1,1,0
0,Chic Pea,Songea,Dar es salaam,1,1,0
0,Chic Pea,Songea,Iringa,1,1,0
0,Chic Pea,Songea,Mbeya,1,1,0
0,Chic Pea,Soroti,Kampala,1,1,0
0,Chic Pea,Soroti,Lira,1,1,0
0,Chic Pea,Soroti,Mbale,1,1,0
0,Chic Pea,Tanga,Dar es salaam,1,1,0
0,Chic Pea,Tanga,Mombasa,1,1,0
0,Chic Pea,Tanga,Morogoro,1,1,0
0,Chic Pea,Tanga,Moshi,1,1,0
0,Chic Pea,Tororo,Busia,1,1,0
0,Chic Pea,Tororo,Eldoret,1,1,0
0,Chic Pea,Tororo,Kampala,1,1,0
0,Chic Pea,Tororo,Kisumu,1,1,0
0,Chic Pea,Tororo,Kitale,1,1,0
0,Chic Pea,Tororo,Mbale,1,1,0
0,Chic Pea,Tunduma,Kigoma,1,1,0
0,Chic Pea,Tunduma,Mbeya,1,1,0
0,Wheat Bran,Arusha,Dodoma,1,1,0
0,Wheat Bran,Arusha,Kigoma,1,1,0
0,Wheat Bran,Arusha,Machakos,1,1,0
0,Wheat Bran,Arusha,Makueni,1,1,0
0,Wheat Bran,Arusha,Morogoro,1,1,0
0,Wheat Bran,Arusha,Moshi,1,1,0
0,Wheat Bran,Arusha,Musoma,1,1,0
0,Wheat Bran,Arusha,Mwanza,1,1,0
0,Wheat Bran,Arusha,Nairobi,1,1,0
0,Wheat Bran,Bujumbura,Gitega,1,1,0
0,Wheat Bran,Bujumbura,Kamembe,1,1,0
0,Wheat Bran,Bujumbura,Kigoma,1,1,0
0,Wheat Bran,Bujumbura,Ngozi,1,1,0
0,Wheat Bran,Busia,Eldoret,1,1,0
0,Wheat Bran,Busia,Kampala,1,1,0
0,Wheat Bran,Busia,Kisumu,1,1,0
0,Wheat Bran,Busia,Kitale,1,1,0
0,Wheat Bran,Busia,Tororo,1,1,0
0,Wheat Bran,Dar es salaam,Morogoro,1,1,0
0,Wheat Bran,Dar es salaam,Moshi,1,1,0
0,Wheat Bran,Dar es salaam,Songea,1,1,0
0,Wheat Bran,Dar es salaam,Tanga,1,1,0
0,Wheat Bran,Dodoma,Arusha,1,1,0
0,Wheat Bran,Dodoma,Iringa,1,1,0
0,Wheat Bran,Dodoma,Mbeya,1,1,0
0,Wheat Bran,Dodoma,Morogoro,1,1,0
0,Wheat Bran,Dodoma,Mwanza,1,1,0
0,Wheat Bran,Eldoret,Busia,1,1,0
0,Wheat Bran,Eldoret,Kisumu,1,1,0
0,Wheat Bran,Eldoret,Kitale,1,1,0
0,Wheat Bran,Eldoret,Meru,1,1,0
0,Wheat Bran,Eldoret,Nakuru,1,1,0
0,Wheat Bran,Eldoret,Tororo,1,1,0
0,Wheat Bran,Gicumbi,Kigali,1,1,0
0,Wheat Bran,Gicumbi,Mulindi,1,1,0
0,Wheat Bran,Gicumbi,Ruhengeri,1,1,0
0,Wheat Bran,Gitega,Bujumbura,1,1,0
0,Wheat Bran,Gitega,Kigoma,1,1,0
0,Wheat Bran,Gitega,Kobero,1,1,0
0,Wheat Bran,Gitega,Mwanza,1,1,0
0,Wheat Bran,Gitega,Ngozi,1,1,0
0,Wheat Bran,Gulu,Lira,1,1,0
0,Wheat Bran,Gulu,Masindi,1,1,0
0,Wheat Bran,Iringa,Dodoma,1,1,0
0,Wheat Bran,Iringa,Mbeya,1,1,0
0,Wheat Bran,Iringa,Morogoro,1,1,0
0,Wheat Bran,Iringa,Songea,1,1,0
0,Wheat Bran,Kabale,Kasese,1,1,0
0,Wheat Bran,Kabale,Mulindi,1,1,0
0,Wheat Bran,Kabale,Ruhengeri,1,1,0
0,Wheat Bran,Kamembe,Bujumbura,1,1,0
0,Wheat Bran,Kamembe,Kigali,1,1,0
0,Wheat Bran,Kamembe,Ngozi,1,1,0
0,Wheat Bran,Kamembe,Rubavu,1,1,0
0,Wheat Bran,Kamembe,Ruhuha,1,1,0
0,Wheat Bran,Kampala,Busia,1,1,0
0,Wheat Bran,Kampala,Kasese,1,1,0
0,Wheat Bran,Kampala,Masindi,1,1,0
0,Wheat Bran,Kampala,Mbale,1,1,0
0,Wheat Bran,Kampala,Musoma,1,1,0
0,Wheat Bran,Kampala,Soroti,1,1,0
0,Wheat Bran,Kampala,Tororo,1,1,0
0,Wheat Bran,Kapchorwa,Kitale,1,1,0
0,Wheat Bran,Kapchorwa,Mbale,1,1,0
0,Wheat Bran,Kasese,Kabale,1,1,0
0,Wheat Bran,Kasese,Kampala,1,1,0
0,Wheat Bran,Kasese,Masindi,1,1,0
0,Wheat Bran,Kasese,Ruhengeri,1,1,0
0,Wheat Bran,Kicukiro,Kigali,1,1,0
0,Wheat Bran,Kigali,Gicumbi,1,1,0
0,Wheat Bran,Kigali,Kamembe,1,1,0
0,Wheat Bran,Kigali,Kicukiro,1,1,0
0,Wheat Bran,Kigali,Kobero,1,1,0
0,Wheat Bran,Kigali,Ngozi,1,1,0
0,Wheat Bran,Kigali,Ruhengeri,1,1,0
0,Wheat Bran,Kigali,Ruhuha,1,1,0
0,Wheat Bran,Kigoma,Arusha,1,1,0
0,Wheat Bran,Kigoma,Bujumbura,1,1,0
0,Wheat Bran,Kigoma,Gitega,1,1,0
0,Wheat Bran,Kigoma,Kobero,1,1,0
0,Wheat Bran,Kigoma,Mbeya,1,1,0
0,Wheat Bran,Kigoma,Mwanza,1,1,0
0,Wheat Bran,Kigoma,Tunduma,1,1,0
0,Wheat Bran,Kisumu,Busia,1,1,0
0,Wheat Bran,Kisumu,Eldoret,1,1,0
0,Wheat Bran,Kisumu,Kitale,1,1,0
0,Wheat Bran,Kisumu,Musoma,1,1,0
0,Wheat Bran,Kisumu,Nakuru,1,1,0
0,Wheat Bran,Kisumu,Tororo,1,1,0
0,Wheat Bran,Kitale,Busia,1,1,0
0,Wheat Bran,Kitale,Eldoret,1,1,0
0,Wheat Bran,Kitale,Kapchorwa,1,1,0
0,Wheat Bran,Kitale,Kisumu,1,1,0
0,Wheat Bran,Kitale,Mbale,1,1,0
0,Wheat Bran,Kitale,Tororo,1,1,0
0,Wheat Bran,Kobero,Gitega,1,1,0
0,Wheat Bran,Kobero,Kigali,1,1,0
0,Wheat Bran,Kobero,Kigoma,1,1,0
0,Wheat Bran,Kobero,Mwanza,1,1,0
0,Wheat Bran,Kobero,Ngozi,1,1,0
0,Wheat Bran,Kobero,Ruhuha,1,1,0
0,Wheat Bran,Lira,Gulu,1,1,0
0,Wheat Bran,Lira,Masindi,1,1,0
0,Wheat Bran,Lira,Soroti,1,1,0
0,Wheat Bran,Machakos,Arusha,1,1,0
0,Wheat Bran,Machakos,Makueni,1,1,0
0,Wheat Bran,Machakos,Meru,1,1,0
0,Wheat Bran,Machakos,Mombasa,1,1,0
0,Wheat Bran,Machakos,Moshi,1,1,0
0,Wheat Bran,Machakos,Nairobi,1,1,0
0,Wheat Bran,Makueni,Arusha,1,1,0
0,Wheat Bran,Makueni,Machakos,1,1,0
0,Wheat Bran,Makueni,Meru,1,1,0
0,Wheat Bran,Makueni,Mombasa,1,1,0
0,Wheat Bran,Makueni,Moshi,1,1,0
0,Wheat Bran,Makueni,Nairobi,1,1,0
0,Wheat Bran,Masindi,Gulu,1,1,0
0,Wheat Bran,Masindi,Kampala,1,1,0
0,Wheat Bran,Masindi,Kasese,1,1,0
0,Wheat Bran,Masindi,Lira,1,1,0
0,Wheat Bran,Mbale,Kampala,1,1,0
0,Wheat Bran,Mbale,Kapchorwa,1,1,0
0,Wheat Bran,Mbale,Kitale,1,1,0
0,Wheat Bran,Mbale,Soroti,1,1,0
0,Wheat Bran,Mbale,Tororo,1,1,0
0,Wheat Bran,Mbeya,Dodoma,1,1,0
0,Wheat Bran,Mbeya,Iringa,1,1,0
0,Wheat Bran,Mbeya,Kigoma,1,1,0
0,Wheat Bran,Mbeya,Mwanza,1,1,0
0,Wheat Bran,Mbeya,Songea,1,1,0
0,Wheat Bran,Mbeya,Tunduma,1,1,0
0,Wheat Bran,Meru,Eldoret,1,1,0
0,Wheat Bran,Meru,Machakos,1,1,0
0,Wheat Bran,Meru,Makueni,1,1,0
0,Wheat Bran,Meru,Nairobi,1,1,0
0,Wheat Bran,Meru,Nakuru,1,1,0
0,Wheat Bran,Mombasa,Machakos,1,1,0
0,Wheat Bran,Mombasa,Makueni,1,1,0
0,Wheat Bran,Mombasa,Moshi,1,1,0
0,Wheat Bran,Mombasa,Nairobi,1,1,0
0,Wheat Bran,Mombasa,Tanga,1,1,0
0,Wheat Bran,Morogoro,Arusha,1,1,0
0,Wheat Bran,Morogoro,Dar es salaam,1,1,0
0,Wheat Bran,Morogoro,Dodoma,1,1,0
0,Wheat Bran,Morogoro,Iringa,1,1,0
0,Wheat Bran,Morogoro,Moshi,1,1,0
0,Wheat Bran,Morogoro,Tanga,1,1,0
0,Wheat Bran,Moshi,Arusha,1,1,0
0,Wheat Bran,Moshi,Dar es salaam,1,1,0
0,Wheat Bran,Moshi,Machakos,1,1,0
0,Wheat Bran,Moshi,Makueni,1,1,0
0,Wheat Bran,Moshi,Mombasa,1,1,0
0,Wheat Bran,Moshi,Morogoro,1,1,0
0,Wheat Bran,Moshi,Nairobi,1,1,0
0,Wheat Bran,Moshi,Tanga,1,1,0
0,Wheat Bran,Mulindi,Gicumbi,1,1,0
0,Wheat Bran,Mulindi,Kabale,1,1,0
0,Wheat Bran,Mulindi,Ruhengeri,1,1,0
0,Wheat Bran,Musoma,Arusha,1,1,0
0,Wheat Bran,Musoma,Kampala,1,1,0
0,Wheat Bran,Musoma,Kisumu,1,1,0
0,Wheat Bran,Musoma,Mwanza,1,1,0
0,Wheat Bran,Musoma,Nairobi,1,1,0
0,Wheat Bran,Musoma,Nakuru,1,1,0
0,Wheat Bran,Mwanza,Arusha,1,1,0
0,Wheat Bran,Mwanza,Dodoma,1,1,0
0,Wheat Bran,Mwanza,Gitega,1,1,0
0,Wheat Bran,Mwanza,Kigoma,1,1,0
0,Wheat Bran,Mwanza,Kobero,1,1,0
0,Wheat Bran,Mwanza,Mbeya,1,1,0
0,Wheat Bran,Mwanza,Musoma,1,1,0
0,Wheat Bran,Nairobi,Arusha,1,1,0
0,Wheat Bran,Nairobi,Machakos,1,1,0
0,Wheat Bran,Nairobi,Makueni,1,1,0
0,Wheat Bran,Nairobi,Meru,1,1,0
0,Wheat Bran,Nairobi,Mombasa,1,1,0
0,Wheat Bran,Nairobi,Moshi,1,1,0
0,Wheat Bran,Nairobi,Musoma,1,1,0
0,Wheat Bran,Nairobi,Nakuru,1,1,0
0,Wheat Bran,Nakuru,Eldoret,1,1,0
0,Wheat Bran,Nakuru,Kisumu,1,1,0
0,Wheat Bran,Nakuru,Meru,1,1,0
0,Wheat Bran,Nakuru,Musoma,1,1,0
0,Wheat Bran,Nakuru,Nairobi,1,1,0
0,Wheat Bran,Ngozi,Bujumbura,1,1,0
0,Wheat Bran,Ngozi,Gitega,1,1,0
0,Wheat Bran,Ngozi,Kamembe,1,1,0
0,Wheat Bran,Ngozi,Kigali,1,1,0
