,Chain,Length,ChainAverage,startingChain,startingEdgeWeight,oneLevelDown,oneLevelDownEdgeWeight,marginalAvgIncrease
543,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Makueni')]",3,0.4154237421165776,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",0.4021633093078797,0.01326043280869793
544,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Makueni')]",4,0.34695622901579387,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru')]",0.3753595243119323,-0.028403295296138442
545,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni')]",2,0.3088995366298438,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa')]",0.2313948817738433,0.07750465485600053
546,"[('Nairobi', 'Meru'), ('Meru', 'Makueni')]",2,0.28494795449051674,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru')]",0.308149565853655,-0.023201611363138253
547,"[('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",3,0.35728204263588864,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru'), ('Meru', 'Machakos')]",0.31495076008684625,0.04233128254904239
548,"[('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Makueni')]",4,0.3973093621253633,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",0.4009444190052029,-0.0036350568798396155
549,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni')]",5,0.29170219597847946,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru')]",0.2991911591912547,-0.007488963212775257
550,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",6,0.326743533136505,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",0.3037033182170113,0.023040214919493707
551,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Makueni')]",7,0.3539789313446881,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",0.3485747213211621,0.005404210023526035
552,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni')]",3,0.38805898277447654,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru')]",0.45121530259802556,-0.06315631982354902
553,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",4,0.41653179181251554,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",0.40806085317202956,0.008470938640485981
554,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Makueni')]",5,0.4367036975687698,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",0.4492785740895012,-0.012574876520731415
555,"[('Nairobi', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",3,0.4575527373842587,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni'), ('Makueni', 'Machakos')]",0.3998632376554301,0.05768949972882864
556,"[('Nairobi', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",4,0.37855297546655475,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos')]",0.31376005500810095,0.0647929204584538
557,"[('Nairobi', 'Makueni'), ('Makueni', 'Mombasa')]",2,0.3720930295313656,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni')]",0.3577818675768868,0.01431116195447879
558,"[('Nairobi', 'Mombasa')]",1,0.2313948817738433,"('Nairobi', 'Mombasa')",0.2313948817738433,[],0.0,0.2313948817738433
559,"[('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",4,0.39619306338923077,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",0.3372801722383356,0.05891289115089515
560,"[('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",3,0.31876670015562597,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru'), ('Meru', 'Makueni')]",0.28494795449051674,0.03381874566510923
561,"[('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Mombasa')]",4,0.3645625798483776,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",0.35728204263588864,0.007280537212488947
562,"[('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",3,0.4009444190052029,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru'), ('Meru', 'Machakos')]",0.31495076008684625,0.08599365891835664
563,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",7,0.35334104635261243,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",0.31674259793772847,0.036598448414883966
564,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",6,0.3074858618963736,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni')]",0.29170219597847946,0.015783665917894152
565,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Mombasa')]",7,0.33526648432926776,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",0.326743533136505,0.008522951192762751
566,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",6,0.3485747213211621,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",0.3037033182170113,0.044871403104150775
567,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",5,0.43581065857986384,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",0.4015303890143508,0.034280269565513055
568,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",4,0.38764528495231854,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni')]",0.38805898277447654,-0.000413697822157999
569,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Mombasa')]",5,0.4105062717471813,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",0.41653179181251554,-0.0060255200653342444
570,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",4,0.4492785740895012,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",0.40806085317202956,0.04121772091747167
571,"[('Nairobi', 'Makueni'), ('Makueni', 'Machakos')]",2,0.3998632376554301,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni')]",0.3577818675768868,0.04208137007854329
572,"[('Nairobi', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos')]",3,0.31376005500810095,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni'), ('Makueni', 'Meru')]",0.3097641053521326,0.003995949655968334
573,"[('Nairobi', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",3,0.4390392653015491,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni'), ('Makueni', 'Mombasa')]",0.3720930295313656,0.0669462357701835
574,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",2,0.4021633093078797,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa')]",0.2313948817738433,0.1707684275340364
575,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Machakos')]",3,0.3532478936645537,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni')]",0.3088995366298438,0.04434835703470991
576,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos')]",4,0.30032434267677593,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Meru')]",0.2931818054623554,0.007142537214420541
577,"[('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",3,0.3372801722383356,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru'), ('Meru', 'Makueni')]",0.28494795449051674,0.05233221774781888
578,"[('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",4,0.3823079593271985,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",0.31876670015562597,0.06354125917157255
579,"[('Nairobi', 'Meru'), ('Meru', 'Machakos')]",2,0.31495076008684625,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru')]",0.308149565853655,0.0068011942331912545
580,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",6,0.31674259793772847,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni')]",0.29170219597847946,0.025040401959249003
581,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",7,0.3454067011743082,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",0.3074858618963736,0.037920839277934604
582,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",5,0.3037033182170113,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru')]",0.2991911591912547,0.004512159025756579
583,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",4,0.4015303890143508,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni')]",0.38805898277447654,0.01347140623987425
584,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",5,0.42470257533023803,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",0.38764528495231854,0.037057290377919494
585,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru'), ('Meru', 'Machakos')]",3,0.40806085317202956,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru')]",0.45121530259802556,-0.043154449425996
586,"[('Nairobi', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Meru')]",3,0.3738261432102992,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni'), ('Makueni', 'Machakos')]",0.3998632376554301,-0.02603709444513086
587,"[('Nairobi', 'Makueni'), ('Makueni', 'Meru')]",2,0.3097641053521326,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni')]",0.3577818675768868,-0.04801776222475418
588,"[('Nairobi', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru')]",4,0.4097174375561712,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",0.4390392653015491,-0.029321827745377893
589,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Meru')]",4,0.37700439236927785,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Makueni')]",0.4154237421165776,-0.03841934974729977
590,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru')]",3,0.3753595243119323,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",0.4021633093078797,-0.026803784995947377
591,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Meru')]",4,0.34537390882842467,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Machakos')]",0.3532478936645537,-0.007873984836129055
592,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Meru')]",3,0.2931818054623554,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni')]",0.3088995366298438,-0.015717731167488425
593,"[('Nairobi', 'Meru')]",1,0.308149565853655,"('Nairobi', 'Meru')",0.308149565853655,[],0.0,0.308149565853655
594,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru'), ('Nakuru', 'Meru')]",4,0.2991911591912547,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru')]",0.25985769401782094,0.03933346517343378
595,"[('Nairobi', 'Nakuru'), ('Nakuru', 'Meru')]",2,0.45121530259802556,"('Nairobi', 'Nakuru')",0.4852390504844951,"[('Nairobi', 'Nakuru')]",0.4852390504844951,-0.03402374788646956
596,"[('Nairobi', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru')]",4,0.38466749608561346,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Meru')]",0.3738261432102992,0.010841352875314236
597,"[('Nairobi', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nakuru')]",3,0.34557325513860704,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni'), ('Makueni', 'Meru')]",0.3097641053521326,0.035809149786474426
598,"[('Nairobi', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru')]",5,0.41121226098724817,"('Nairobi', 'Makueni')",0.3577818675768868,"[('Nairobi', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru')]",0.4097174375561712,0.001494823431076986
599,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nakuru')]",5,0.3850418248377335,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Meru')]",0.37700439236927785,0.008037432468455674
600,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru')]",4,0.3858175319118382,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru')]",0.3753595243119323,0.010458007599905894
601,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Nakuru')]",5,0.359737438005051,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Meru')]",0.34537390882842467,0.01436352917662631
602,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nakuru')]",4,0.3241842427746555,"('Nairobi', 'Mombasa')",0.2313948817738433,"[('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Meru')]",0.2931818054623554,0.031002437312300124
603,"[('Nairobi', 'Meru'), ('Meru', 'Nakuru')]",2,0.36267056028260547,"('Nairobi', 'Meru')",0.308149565853655,"[('Nairobi', 'Meru')]",0.308149565853655,0.054520994428950476
604,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret'), ('Eldoret', 'Nakuru')]",3,0.25985769401782094,"('Nairobi', 'Kisumu')",0.1609224868021304,"[('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",0.21869699879003004,0.041160695227790894
605,"[('Nairobi', 'Nakuru')]",1,0.4852390504844951,"('Nairobi', 'Nakuru')",0.4852390504844951,[],0.0,0.4852390504844951
606,"[('Gulu', 'Lira')]",1,0.4085115040731472,"('Gulu', 'Lira')",0.4085115040731472,[],0.0,0.4085115040731472
607,"[('Gulu', 'Lira'), ('Lira', 'Soroti')]",2,0.5184005928647468,"('Gulu', 'Lira')",0.4085115040731472,"[('Gulu', 'Lira')]",0.4085115040731472,0.10988908879159964
608,"[('Machakos', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu')]",4,0.2931907508792843,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nairobi')]",0.3372801722383356,-0.044089421359051306
609,"[('Machakos', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",6,0.3526216937418057,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.3678517303345809,-0.01523003659277522
610,"[('Machakos', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",5,0.3479066201648481,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.36576539751157766,-0.017858777346729582
611,"[('Machakos', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu')]",5,0.3534088085719067,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Nairobi')]",0.4015303890143508,-0.04812158044244408
612,"[('Machakos', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",7,0.34339077097288634,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.35454398100537915,-0.01115321003249281
613,"[('Machakos', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu')]",4,0.3051665419489479,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi')]",0.3532478936645537,-0.04808135171560585
614,"[('Machakos', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",6,0.36060555445491477,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.3774323631903118,-0.016826808735397047
615,"[('Machakos', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",6,0.3572863651879006,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.3734493360698948,-0.0161629708819942
616,"[('Machakos', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Kisumu')]",3,0.3202163207043302,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Nairobi')]",0.3998632376554301,-0.07964691695109988
617,"[('Machakos', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",5,0.3807232242093376,"('Machakos', 'Makueni')",0.4419446077339734,"[('Machakos', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.40678615256718953,-0.026062928357851955
618,"[('Machakos', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Kisumu')]",5,0.27244397150184685,"('Machakos', 'Meru')",0.3217519543200375,"[('Machakos', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi')]",0.30032434267677593,-0.027880371174929086
619,"[('Machakos', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",7,0.32931243092041873,"('Machakos', 'Meru')",0.3217519543200375,"[('Machakos', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.3381192509441669,-0.008806820023748163
620,"[('Machakos', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Kisumu')]",4,0.2755506629566083,"('Machakos', 'Meru')",0.3217519543200375,"[('Machakos', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Nairobi')]",0.31376005500810095,-0.03820939205149265
621,"[('Machakos', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",6,0.3408616351266884,"('Machakos', 'Meru')",0.3217519543200375,"[('Machakos', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.3537396599964401,-0.012878024869751703
622,"[('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu')]",3,0.2636080023252743,"('Machakos', 'Meru')",0.3217519543200375,"[('Machakos', 'Meru'), ('Meru', 'Nairobi')]",0.31495076008684625,-0.05134275776157193
623,"[('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",5,0.346758233181904,"('Machakos', 'Meru')",0.3217519543200375,"[('Machakos', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.3643299137828976,-0.017571680600993567
624,"[('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",4,0.33939852607073145,"('Machakos', 'Meru')",0.3217519543200375,"[('Machakos', 'Meru'), ('Meru', 'Nakuru'), ('Nakuru', 'Eldoret')]",0.36037419783499874,-0.02097567176426729
