Date,Arusha,Babati,Bujumbura,Bukavu,Busia,Dar es salaam,Dodoma,Eldoret,Gicumbi,Gitega,Goma,Gulu,Iringa,Juba,Kabale,Kamembe,Kampala,Kapchorwa,Kasese,Kasumbalesa,Kicukiro,Kigali,Kigoma,Kimironko,Kisumu,Kitale,Kiyanzi,Kobero,Kolwezi,Likasi,Lira,Lubumbashi,Machakos,Magwi,Makueni,Masindi,Mbale,Mbeya,Meru,Mombasa,Morobo,Morogoro,Moshi,Mulindi,Musoma,Mwanza,Nairobi,Nakuru,Ngozi,Owino,Rubavu,Ruhengeri,Ruhuha,Songea,Soroti,Tanga,Tororo,Tunduma,Uvira,Yei,Product
2016-06-15,932.0,,,,655.75,1025.0,,1409.0,,,,,,,,,,,,,,,,,1206.0,,,,,,,,1106.0,,906.0,543.3333333333334,,,,1062.25,,,,,,,1107.0,956.0,,,,,,,,,,,,,Green Grams
2016-07-01,840.0,,,,609.75,1025.25,,1459.25,,,,,,,,,,,,,,,,,1108.0,,,,,,,,1108.0,,1007.0,536.5,,,,1057.0,,,,,,,1108.0,1004.5,,,,,,,,,,,,,Green Grams
2016-07-15,837.75,,,,608.0,932.0,,1303.5,,,,,,,,,,,,,,,,,1202.25,,,,,,553.5,,1104.0,,1003.0,539.75,,,,1083.0,,,,,,,1113.0,903.0,,,,,,,,,,,,,Green Grams
2016-08-01,840.0,,,,529.75,931.0,,1315.25,,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,1003.5,538.5,,,,903.5,,,,,,,1113.5,813.5,,,,,,,,,,,,,Green Grams
2016-08-15,885.5,,,,519.75,934.5,,1254.0,,,,,,,,,,,,,,,,,1097.5,,,,,,508.25,,1102.0,,1003.0,541.0,,,,902.5,,,,,,,1112.0,814.0,,,,,,,,,,,,,Green Grams
2016-09-01,889.5,,,,525.25,1168.0,,1256.0,,,,,,,,,,,,,,,,,1105.25,,,,,,509.0,,1105.0,,1005.0,598.5,,,,904.0,,,,,,,1116.0,1105.0,,,,,,,,,,,,,Green Grams
2016-09-15,889.0,,,,448.0,1170.0,,1206.5,,,,,,,,,,,,,,,,,1156.0,,,,,,478.5,,,,1005.0,597.75,,,,804.0,,,,,,,1116.0,904.5,,,,,,,,,275.0,,,,Green Grams
2016-10-01,750.0,,,,450.0,1169.5,,1156.25,,,,,,,,,,,,,,,,,1205.5,,,,,,476.25,,1106.0,,1005.0,595.25,,,,930.0,,,,,,,1115.75,1105.5,,,,,,,,,,,,,Green Grams
2016-10-15,702.25,,,,,1169.0,,1105.0,,,,,,,,,290.5,,1111.0,,,,,,1105.0,,,,,,468.0,,1205.0,,1205.0,586.0,,,,954.0,,,,,,,1115.0,1105.0,,,,,,,,,,,,,Green Grams
2016-11-01,741.5,,,,487.5,1163.5,,1154.0,,,,,,,,,,,,,,,,,1200.75,,,,,,436.75,,1202.0,,1202.0,575.75,,,,950.75,,,,,,,1111.75,1001.0,,,,,,,,,,,,,Green Grams
2016-11-15,749.0,,,,482.0,1170.0,,1250.0,,,,,,828.0,,,,,,,,,,,1100.5,,,,,,420.0,,1200.0,,1200.0,560.0,,,,940.5,,,,,,,1110.0,1000.0,,,,,,,,,,,,,Green Grams
2016-12-01,750.5,,,,508.33333333333337,1172.5,,1258.0,,,,,,718.0,,,,,,,,,,,1098.0,,,,,,419.5,,1097.0,,1145.75,557.5,,,,998.6666666666666,,,,,,,1108.0,1095.0,,,,,,,,,,,,,Green Grams
2016-12-15,751.0,,,,508.5,1168.5,,1451.0,,,,,,,,,,,,,,,,,1096.0,,,,,,451.25,,1095.5,,1095.25,,,,,998.0,,,,,,,1105.5,1097.0,,,,,,,,,,,,,Green Grams
2017-01-01,751.0,,,,534.25,1170.0,,1480.75,,,,,,718.0,,,,,,,,,,,1189.0,,,,,,484.25,,1091.5,,1092.0,562.0,,,,990.5,,,,,,,1114.5,990.5,,,,,,,,,,,,,Green Grams
2017-01-15,731.0,,,,667.25,1141.0,,1465.5,,,,,,836.5,,,,,,,,,,,1168.75,,,,,,620.0,,1068.0,,1075.75,,,,,980.0,,,,,,,1087.75,980.75,,,,,,,,,,,,,Green Grams
2017-02-01,732.75,,,,638.5,915.25,,1339.0,,,,,,940.25,,,,,,,,,,,1080.0,,,,,,565.5,,1082.0,,1079.0,565.0,,,,833.0,,,,,,,1026.5,976.25,,,,,,,,,,,,,Green Grams
2017-02-15,,,,,,912.0,,1338.0,,,,562.5,,1359.75,,,,,,,,,,,1180.0,,,,,,563.0,,1081.75,,984.5,593.0,704.0,,,836.0,,,,,,,964.0,983.5,,,,,,,619.0,,,,,,Green Grams
2017-03-01,,,,,690.5,1053.0,,1290.75,,,,482.0,,1304.5,,,,,,,,,,,1191.5,,,,,,619.0,,1090.0,,991.0,760.75,704.0,,,842.0,,,,,,,973.0,993.0,,,,,,,620.0,,,,,,Green Grams
2017-03-15,1371.0,,,,734.0,1051.0,,1236.5,,,,618.0,,2108.75,,,,,,,,,,,1187.5,,,,,,675.5,,1088.25,,992.0,783.5,703.25,,,841.25,,,,,,,969.5,988.5,,,,,,,646.75,,,,,,Green Grams
2017-04-01,1370.0,,,,750.0,1050.0,,1262.5,,,,657.75,,2037.0,,,,,,,,,,488.0,1182.0,,,,,,698.25,,1085.25,,987.0,784.25,699.75,,,929.0,,,,,,,1202.0,984.25,,,,,,,643.75,,,,,,Green Grams
2017-04-15,1359.0,,,,,772.0,,1251.0,,,,699.0,,1984.5,,,,,,,,,,,1180.0,,,,,,643.5,,1183.0,,1070.0,810.75,699.0,,,984.0,,,,,,,974.5,1133.5,,,,,,,643.0,,,,,,Green Grams
2017-05-01,1356.5,,,,,814.0,,1282.5,,,,723.5,,1961.75,,,,,,,,,,,1276.25,,,,,,,,1183.0,,988.0,806.25,695.25,,,1125.75,,,,,,,1124.0,1136.0,,,,,133.0,,834.25,,,,,,Green Grams
2017-05-15,1358.5,,,,505.5,814.5,,1359.0,,,,754.5,,1991.0,,,,,,,,,,,1182.75,,,,,,,,1182.0,,985.0,810.0,699.0,,875.5,1113.0,,,,,,,1182.0,1157.5,,,,,,,475.25,,,,,,Green Grams
2017-06-01,913.0,,,,484.0,814.5,,1298.5,,,,422.5,,1846.75,,,,,,,,,,,875.5,,,,,,421.0,,1260.0,,1164.0,812.25,563.25,,868.5,1123.5,,,,,,,977.5,1132.0,,,,,,,450.0,,,,,,Green Grams
2017-06-15,678.0,,,,483.25,772.25,,1318.75,,,,422.75,,1823.0,,,,,,,,,,,786.0,,,,,,338.75,,1081.0,,1078.0,704.5,564.0,,601.0,833.75,,,,,,,1002.0,982.5,,,,,,,451.0,,367.5,,,,Green Grams
2017-07-01,410.0,,,,491.0,768.0,,1275.0,,,,338.0,,1465.5,,,,,,,,,,,857.25,,,,,,393.75,,1078.0,,980.0,505.75,505.75,,577.5,783.75,,,,,,,1075.25,979.25,,,,,,,449.0,,449.0,,,,Green Grams
2017-07-15,361.0,,,,494.0,767.5,,1257.5,,,,422.0,,1444.25,,,,,,,,,,,783.0,,,,,,450.0,,1077.0,,979.0,506.5,564.0,,620.0,782.5,,,,,,,1086.75,930.25,,,,,,,438.5,,450.5,,,,Green Grams
2017-08-01,366.0,,,,499.25,768.0,,1240.0,,,,701.0,,,,,,,,,,,,,731.25,,,,,,448.25,,976.5,,976.5,504.0,507.0,,651.0,685.0,,,,,,,1023.0,976.0,,,,,,,435.5,,418.0,,,,Green Grams
2017-08-15,542.0,,,,533.0,725.5,,1261.25,,,,702.5,,,,,,,,,,,,,788.0,,,,,,449.5,,1131.5,,981.5,,506.0,,657.0,739.0,,,,,,,1064.5,987.0,,,,,,,428.0,,449.25,,,,Green Grams
2017-09-01,451.5,,,,536.0,764.75,,1256.0,,,,701.0,,,,,,,,,,,,,790.0,,,,,,491.5,,,,,,505.0,,657.0,739.5,,,,,,,1133.0,904.5,,,,,,,435.5,,477.0,,,,Green Grams
2017-09-15,677.5,,,,534.0,720.0,,1263.5,,,,701.0,,,,,,,,,,,,,789.0,,,,,,504.25,,,,886.0,,561.0,,656.0,754.0,,,,,,,984.0,984.0,,,,,,,419.0,,504.75,,,,Green Grams
2017-10-01,,,,,510.0,770.0,,1261.0,,,,699.5,,1470.5,,,,,,,,,,,788.0,,,,,,504.0,,,,966.0,,559.0,,657.0,739.0,,,,,,,965.0,932.0,,,,,,,405.75,,504.0,,,,Green Grams
2017-10-15,,,,,481.0,810.0,,1260.0,,,,690.5,,1465.25,,,,,,,,,,,787.0,,,,,,469.5,,,,981.0,414.25,552.5,,687.5,737.0,,,,,,,963.0,1006.5,,,,,,,400.0,,469.0,,,,Green Grams
2017-11-01,,,,,444.0,808.0,,1197.0,,,,554.0,,,,,,,,,,,,,785.0,,,,,,441.5,,,,981.0,441.5,416.0,,686.0,863.0,,,,,,,961.5,1079.0,,,,,,,417.0,,417.0,,,,Green Grams
2017-11-15,,,,,436.75,766.0,,1080.5,,,,556.0,,,,,,,,,,,,,784.0,,,,,,417.5,,,,980.5,445.0,555.0,,687.0,793.5,,,,,,,979.0,983.0,,,,,,,417.0,,417.0,,,,Green Grams
2017-12-01,,,,,560.0,808.0,,1218.5,,,,416.5,,,,,,,,,,,,,784.0,,,,,,430.5,,,,979.25,444.5,556.0,,656.0,784.75,,,,,,,962.0,983.0,,,,,,,444.5,,444.5,,,,Green Grams
2017-12-15,,,,,,809.0,,1234.0,,,,418.0,,,,,,,,,,,,,782.0,,,,,,474.0,,,,979.0,445.0,556.5,,685.0,782.75,,,,,,,969.5,1077.0,,,,,,,445.5,,583.75,,,,Green Grams
2018-01-01,,,,,,807.0,,1290.0,,,,550.0,,,,,,,1072.0,,,,,,879.0,,,,,,412.0,,,,807.0,440.0,550.0,,654.5,830.5,,,,,,,957.0,831.0,,,,,,,550.0,,550.0,,,,Green Grams
2018-01-15,759.0,,,,660.0,715.5,,1261.0,,,,554.0,,,,,,,1081.0,,,,,,789.0,,,,,,443.0,,739.0,,687.5,775.0,692.0,,618.0,765.0,,,,,,,966.5,1079.0,,,,,,,553.0,,582.0,,,,Green Grams
2018-02-01,758.0,,,,,714.0,,1390.0,,,,554.0,,,,,,,1080.5,,,,,,800.0,,,,,,498.0,,748.5,,697.5,775.0,692.0,,644.0,742.0,,,,,,,1080.0,991.0,,,,,,,608.0,,609.0,,,,Green Grams
2018-02-15,758.0,,,,,736.0,,1172.5,,,,553.0,,,,,,,,,,,,,797.0,,,,,,581.0,,744.0,,697.0,774.0,690.5,,668.0,697.0,,,,,,,1094.0,996.0,,,,,,,609.0,,608.5,,,,Green Grams
2018-03-01,758.0,,,,,645.5,,1131.0,,,,551.0,,,,,,,,,,,,,797.0,,,,,,607.0,,747.0,,697.5,771.0,689.0,,717.0,697.5,,,,,,,,1095.0,,606.0,,,,,634.5,,635.0,,,,Green Grams
2018-03-15,578.0,,,,,623.0,,1068.5,,,,550.0,,,,,,,,,,,,,799.5,,,,,,633.0,,951.0,,891.0,769.0,686.5,,709.5,648.0,,,,,,,,1048.5,,,,,,,632.0,,646.5,,,,Green Grams
2018-04-01,578.5,,,,,535.0,,1119.0,,,,545.0,,,,,,,,,,,,,799.0,,,,,,681.0,,949.0,,923.0,763.0,681.0,,719.0,599.0,,,,,,,,949.0,,,,,,,599.0,,694.0,,,,Green Grams
2018-04-15,664.0,,,,794.0,616.0,,1207.0,,,,599.0,,,,,,,,,,,,,854.5,,,,,,759.0,,957.5,,905.0,763.0,681.0,,724.0,605.0,,,,,,,,1007.0,,,,,,,681.0,,748.0,,,,Green Grams
2018-05-01,703.0,,,,,573.0,,1236.0,,,,677.0,,,,,,,,,,,,,905.5,,,,,,758.0,,954.5,,925.0,784.5,677.0,,744.0,655.0,,,,,,528.5,954.0,1032.0,,,,,,,677.0,,758.5,,,,Green Grams
2018-05-15,704.0,,,,645.0,572.0,,1267.0,,,,676.0,,,,,,,,,,,,,802.0,,,,,,609.0,,882.0,,867.0,757.0,805.0,,601.0,752.0,,,,,,617.0,949.0,1056.0,,,,,,,676.0,,675.0,,,,Green Grams
2018-06-01,706.0,,,,400.5,530.0,,1161.0,,,,661.5,,,,,,,,,,,,,699.0,,,,,,368.0,,649.0,,549.0,,792.0,,501.0,580.0,,,,,,662.0,701.0,899.0,,,,,,,668.0,,368.5,,,,Green Grams
2018-06-15,707.0,,,,463.0,595.5,,1220.0,,,,649.5,,,,,,,,,,,,,700.5,,,,,,414.0,,624.0,,499.0,,468.0,,511.0,550.5,,,,,,662.0,701.0,801.0,,,,,,,,,393.0,,,,Green Grams
2018-07-01,705.0,,,,486.0,573.0,,1188.0,,,,524.0,,,,,,,,,,,,,698.0,,,,,,392.5,,598.0,,598.0,475.0,467.0,,500.0,519.0,,,,,,661.0,798.5,800.0,,,,,,,389.0,,427.0,,,,Green Grams
2018-07-15,704.0,,,,484.0,528.0,,1199.0,,,,538.0,,,,,,,,,,,,,700.5,,,,,,405.0,,558.0,,575.0,488.0,484.5,770.0,525.5,551.0,,,,,,660.0,752.0,775.5,,,,,,,432.0,,417.0,,,,Green Grams
2018-08-01,703.0,,1144.0,,,615.0,,1124.0,,,,544.0,,,,,,,,,,,,,602.0,,,,,,435.0,,566.0,,601.0,489.0,462.5,,551.0,651.0,,,,,,571.0,752.0,,,,,,,,408.0,,435.0,,,,Green Grams
2018-08-15,615.0,,,,514.0,613.0,,1186.0,,,,538.0,,,,,,,,,,,,,600.0,,,,,,429.0,,596.0,,601.0,483.0,469.5,,580.0,625.0,,,,,,571.0,750.5,750.5,,,,,,,376.0,,430.0,,,,Green Grams
2018-09-01,613.0,,,,496.0,613.0,,1179.0,,,,531.0,,,,,,,,,,,,,749.5,,,,,,400.0,,650.0,,650.0,,531.0,,534.0,650.0,,,,,,613.0,748.5,795.0,,,,,,,374.0,,427.0,,,,Green Grams
2018-09-15,702.0,,,,474.0,614.0,,1148.0,,,,,,,,,,,,,,,,,799.0,,,,,,397.0,,649.0,,599.0,475.0,475.5,,574.0,649.0,,,,,,614.0,788.5,792.0,,,,,,,370.0,,422.0,,,,Green Grams
2018-10-01,614.5,,,,395.0,614.0,,1143.5,,,,662.5,,,,,,,,,,,,,698.0,,,,,,372.5,,698.0,,,,477.0,,499.0,549.0,,,,,,614.0,798.0,743.0,,,,,,,504.0,,372.5,,,,Green Grams
2018-10-15,612.0,,,,440.0,612.0,,1157.0,,,,638.0,,,,,,,,,,,,,698.0,,,,,,372.0,,697.0,,696.0,,478.0,,527.5,568.0,,,,,,787.0,748.0,747.0,,,,,,,438.5,,398.0,,,,Green Grams
2018-11-01,656.0,,,,524.5,612.0,,1100.5,,,,640.0,,,,,,,,,,,,,785.0,,,,,,400.0,,694.0,,694.0,,480.5,,555.0,623.0,,,,,,874.0,742.0,792.0,,,,,,,374.0,,401.0,,,,Green Grams
2018-11-15,523.0,,,,560.0,697.0,,1079.5,,,,647.0,,,,,,,,,,,,,784.5,,,,,,485.0,,736.0,,,485.5,539.0,,589.0,658.0,,,,,,870.0,720.0,785.0,,,,,,,378.0,,485.0,,,,Green Grams
2018-12-01,610.0,,,,554.0,784.0,,1081.0,,,,621.0,,,,,,,,,,,,,786.0,,,,,,486.0,,687.0,,677.0,486.0,540.0,,658.0,785.5,,,,,,871.0,766.0,884.0,,,,,,,486.0,,486.0,,,,Green Grams
2018-12-15,610.0,,1136.0,,681.0,741.0,,1129.0,,,,462.0,,,,,,,,,,,,,787.0,,,,,,639.0,,690.0,,690.0,490.0,544.0,,690.0,788.0,,,,,,871.5,789.0,887.0,,,,,,,489.0,,625.0,,,,Green Grams
2019-01-01,610.0,,,,732.0,785.0,,1139.0,,,,,,,,,,,,,,,,,791.0,,,,,,676.0,,,,,514.0,541.5,,,815.5,,,,,,,791.0,,,,,,,,487.0,,651.0,,,,Green Grams
2019-01-15,522.5,,,,736.0,695.0,,1177.0,,,,407.0,,,,,,,,,,,,,694.0,,,,,,706.0,,891.0,,842.0,543.0,679.0,,595.0,743.0,,,,,,651.0,750.0,892.0,,,,,,,652.0,,691.0,521.0,,,Green Grams
2019-02-01,692.0,,,,676.0,692.0,,1156.5,,,,466.0,,,,,,,,,,,,,804.0,,,,,,656.0,,901.0,,804.5,,685.0,,722.0,804.0,,,,,,733.0,754.0,902.5,,,,,,,575.0,,630.0,519.0,,,Green Grams
2019-02-15,774.0,,,,717.5,602.0,,1156.0,,,,466.0,,,,,,,,,,,,,804.0,,,,,,631.0,,955.0,,905.0,685.0,685.0,,704.0,854.5,,,,,,645.0,829.5,905.0,,,,,,,685.5,,631.0,645.0,,,Green Grams
2019-03-01,684.0,,,,758.5,725.0,,1228.0,,,,463.0,,,,,,,,,,,,,806.0,,,,,,706.0,,957.0,,957.0,653.0,679.0,,725.0,806.0,,,,,,641.0,908.5,906.0,,,,,,,679.0,,679.0,513.0,,,Green Grams
2019-03-15,684.0,,,,842.5,688.0,,1242.5,,,,489.0,,,,,,,,,,,,,801.0,,,,,,814.0,,952.0,,927.0,692.0,543.5,,719.0,804.0,,,,,,513.0,878.0,899.5,,,,,,,679.0,,787.0,513.0,,,Green Grams
2019-04-01,650.0,,,,792.0,866.0,,1279.0,,,,512.5,,,785.0,,,,,,,,,,800.0,,,,,,784.0,,899.0,,,781.5,541.0,,738.0,849.5,,,,,,520.0,800.0,899.0,,,,,,,673.0,,754.0,520.0,,,Green Grams
2019-04-15,957.0,,,,869.0,783.0,,1314.0,,,,537.0,,,,,,,,,,,,,992.0,,,,,,754.0,,1042.5,,993.0,,805.0,,748.0,996.0,,,,,,520.0,806.0,994.5,,,,,,,726.0,,754.0,522.0,,,Green Grams
2019-05-01,957.0,,,,888.0,784.0,,1352.5,,,,667.0,,,,,,,,,,,,,1053.5,,,,,,936.0,,1102.0,,1002.0,,808.0,,852.0,1200.0,,,,,,654.0,1002.0,1403.0,,,,,,,724.0,,909.0,522.0,,,Green Grams
2019-05-15,873.0,,,,,783.5,,1378.0,,,,671.0,,,,,,,,,,,,,1002.0,,,,,,963.0,,1099.0,,1097.0,,,,850.0,1151.5,,,,,,655.0,1213.0,1400.0,,,,,,,805.0,,1019.0,523.0,,,Green Grams
2019-06-01,,,,,920.5,785.0,,1385.0,,,,,,,,,,,,,,,,,1001.0,,,,,,943.0,,1151.0,,1001.0,,,,903.0,1151.0,,,,,,654.0,1204.0,1401.0,,,,,,,804.0,,1018.0,524.0,,,Green Grams
2019-06-15,,,,,,,,1446.0,,,,,,,,,,,,,,,,,894.0,,,,,,821.5,,1290.0,,1191.0,,,,994.0,1091.0,,,,,,655.0,1290.0,,,,,,,,811.0,,819.0,523.0,,,Green Grams
2019-07-01,,,,,,,,1362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.0,,,,,,,1294.0,1168.0,,,,,,,,,,,,,Green Grams
2019-07-15,,,,,,,,1273.0,885.0,,,,,,,,,,,,,,,,979.25,1175.0,,,,,,,1266.0,,1177.0,,,,833.0,981.0,,,,,,,1289.5,1273.0,,,,,,,,,,,,,Green Grams
2019-08-01,,,,,,,,1366.0,884.0,,,764.0,,,,,,,,,,,,,,1463.0,,,,,820.0,,,,,818.0,,,,800.0,,,,,,,1366.0,1297.0,,,,,,,,,,,,,Green Grams
2019-08-15,959.0,,1484.5,,,850.0,,1366.0,884.0,,,765.0,1046.0,,,,683.0,,,,,,1220.0,,1091.0,1464.0,,,,,709.0,,1280.0,,1181.0,955.5,,,982.0,1134.3333333333333,,,,,,,1366.0,1300.5,,,,,,,,,,,,,Green Grams
2019-09-01,981.0,,,,,871.5,,1363.0,989.0,,,765.0,1046.0,1887.0,,,821.0,684.5,,,,,1268.0,,1081.0,1460.0,,,,,628.0,,1170.0,,1073.0,961.0,,,,1129.0,,,,,,,1296.0,1333.0,,,,,,,,,,,,,Green Grams
2019-09-15,959.0,,,,,1003.0,,1365.0,986.0,,,494.0,1046.0,,,,,,,,,,567.0,,1083.0,1462.5,,,,,412.0,,1218.0,,1218.0,961.0,,,1129.0,1131.75,,,,,,,1293.25,1296.5,,,,,,,,,,,,,Green Grams
2019-10-01,1095.5,,,,,1049.0,,1362.0,876.0,,,478.5,1049.0,,962.0,,,,,,,,569.5,,1083.5,1459.0,,,,,411.0,,,,,958.5,,,1128.0,1131.5,,,,,,,1128.0,876.0,,,,,,,,,,,,,Green Grams
2019-10-15,963.5,,,,,961.5,,1326.5,983.0,,,464.5,1051.0,,,,,,,,,,,,,1461.0,,,,,410.0,,1561.5,,1270.0,956.0,,,,,,,,,,,1132.0,1296.0,,,,,,,,,,,,,Green Grams
2019-11-01,1092.0,,,,,1088.0,,1379.0,977.0,,,463.0,1049.0,,,,,,,,,,567.0,,,1183.0,,,,,409.0,,1483.0,,,,,,,,,,,,,,1212.0,1202.0,,,,,,,,,,,,,Green Grams
2019-11-15,1091.0,,,,,1091.0,,1389.5,976.5,,,464.0,1048.0,,,,,410.0,,,,,568.0,,,1484.5,,,,,409.0,,,,,,,,990.0,,,,,,,,1220.0,1210.0,,,,,,,,,,,,,Green Grams
2019-12-01,1091.0,,,,,1091.0,,1392.0,988.0,,,465.0,1047.5,,,,1094.0,,,,,,567.5,,,1491.0,,,,,410.0,,,,,686.0,,,986.5,,,,,,,,1223.0,1213.0,,,,,,,,,,,,,Green Grams
2019-12-15,1091.0,,,,,1091.0,,1399.0,878.0,,,467.0,1047.0,,,,,,,,,,567.0,,,1500.0,,,,,495.0,,,,,687.0,,,,,,,,,,,1230.0,1219.0,,,,,,,,,,,,,Green Grams
2020-01-01,1093.3333333333335,,,,,1091.0,,,857.25,,,464.5,1050.5,,950.0,,,,,,,,567.0,861.0,,1499.0,,,,,492.5,,,,,684.0,,,,,,,,,,,1229.0,1217.0,,,,,,,,,,,,,Green Grams
2020-01-15,1088.0,,,,,1088.0,,1403.0,858.5,,,494.0,1044.0,,,,632.0,,,,,,566.0,,,1502.5,,,,,521.0,,,,,686.0,,,,772.0,,,,,,,1228.0,721.0,,,,,,,,,,,,,Green Grams
2020-02-01,1088.0,,,,,1088.0,,1405.0,860.0,,,548.0,1045.0,,,,713.0,,,,,,566.0,,1114.0,1505.0,,,,,549.0,,,,,686.0,,,,748.0,,,,,,,1234.0,722.0,1825.0,,,,,,,,,,,,Green Grams
2020-02-15,1089.0,,,,,1046.5,,1402.0,865.5,,,687.0,1047.5,,,,824.0,,,,,,567.5,,1108.0,1303.0,,,,,687.0,,,,,769.0,,,,701.0,,,,,,,1232.0,,,,,,,,,,,,,,Green Grams
2016-01-01,,,,,,,,1580.0,,1689.25,,,,,,,,,980.0,,,,,,,,,,,,,,,,,,,,,995.0,,,,,,,830.0,995.0,1494.5,,,,,,,,,,,,Green Peas
2016-01-15,,,1366.0,,,,,1610.0,,1624.0,,,,,,,,,999.25,,,,,,,,,,,,,,696.5,,,,,,,995.0,,,,,,,826.0,995.0,1561.0,,,,,,,,,,,,Green Peas
2016-02-01,,,1233.5,,,,,1595.0,,1599.5,,,,,,,,,988.0,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,830.0,1000.0,1232.75,,,,,,,,,,,,Green Peas
2016-02-15,,,1216.75,,,,,1580.0,,1595.5,,,,,,,,,983.75,,,,,,,,,,,,,,,,,,,,,930.0,,,,,,,822.5,991.0,1092.5,,,,,,,,,,,,Green Peas
2016-03-01,,,1217.5,,,,,1537.25,,1557.5,,,,,,,,,1005.5,,,,,,,,,,,,,,,,,,,,,935.5,,,,,,,818.0,985.25,1196.5,,,,,,,,,,,,Green Peas
2016-03-15,,,1445.5,,,,,1599.75,,1539.5,,,,,,,,,983.5,,,,,,,,,,,,,,,,,1457.5,,,,935.5,,,,,,,817.0,985.0,1219.0,,,,,,,,,,,,Green Peas
2016-04-01,,,1466.0,,,,,1605.0,,1270.5,,,,,,,,,954.0,,,,,,,,,,,,,,,786.5,,1450.25,,,,935.5,,,,,,,898.0,946.0,1219.5,,,,,,,,,,,,Green Peas
2016-04-15,,,1499.5,,,,,1639.0,,1301.5,,,,,,,,,1035.0,,,,,,,,,,,,,,,775.5,,1485.75,,,,945.5,,,,,,,915.0,1005.5,1239.0,,,,,,,,,,,,Green Peas
2016-05-01,,,1500.0,,,,,1560.0,,1303.75,,,,,,,,,1001.5,,,,,,,,,,,,,,,767.0,,1487.5,,,,950.5,,,,,,,917.0,1011.5,1238.5,,,,,,,,,,,,Green Peas
2016-05-15,,,1480.0,,,,,1567.5,,1270.0,,,,,,,,,1024.25,,,,,,,,,,,,,,,697.25,,1471.0,,,,1008.75,,,,,,,916.25,1009.0,1172.25,,,,,,,,,,,,Green Peas
2016-06-01,,,1498.75,,,,,1411.5,,1237.25,,,,,,,,,1024.5,,,,,,,,,,,,,,,657.5,,1479.25,,,,1007.0,,,,,,,916.0,,1245.25,,,,,,,,,1071.0,,,Green Peas
2016-06-15,,,1362.5,,,,,1458.5,,1133.5,,,,,,,,,997.0,,,,,,,,,,,,,,,574.0,,1479.5,,,,1006.5,,,,,,,925.75,,1245.5,,,,,,,,,,,,Green Peas
2016-07-01,,,1390.0,,,,,1519.0,,1209.5,,,,,,,,,1014.0,,,,,,,,,,,,,,,567.0,,1460.25,,,,1006.5,,,,,,,925.25,,1151.0,,,,,,,,,,,,Green Peas
2016-07-15,,,1340.0,,,,,1412.5,,1339.5,,,,,,,,,1018.0,,,,,,,,,,,,,,,,,1468.25,,,,1003.0,,,,,,,923.0,1102.0,1284.0,,,,,,,,,,,,Green Peas
2016-08-01,,,1393.0,,,,,1384.5,,1389.5,,,,,,,,,1017.0,,,,,,,,,,,,,,,,,1466.0,,,,903.5,,,,,,,923.0,,1455.3333333333335,,,,,,,,,,,,Green Peas
2016-08-15,,,1394.0,,,,,1305.0,,1463.75,,,,,,,,,1044.75,,,,,,,,,,,,,,,,,1582.0,,,,902.5,,,,,,,923.0,,1516.5,,,543.0,,,,,,,,,Green Peas
2016-09-01,,,1394.0,,,,,1306.0,,1515.75,,,,,,,,,1048.0,,,,,,,,,,,,,,,,,1586.0,,,,904.75,,,,,,,925.0,,1547.0,747.0,,,,,,,,,,,Green Peas
2016-09-15,,,1397.5,,,,,1257.0,,1519.5,,,,,,,,,1046.25,,,,,,,,,,,,,,,,,,,,,1005.0,,,,,,,925.0,,1640.75,,,,,,,,,,,,Green Peas
2016-10-01,,,1398.75,,,,,1236.25,,1583.25,,,,,,,,,1043.0,,,,,,,,,,,,,,,,,,,,,1005.0,,,,,,,925.0,,1582.5,,1217.0,,,,,,,,,,Green Peas
2016-10-15,,,1395.0,,,,,1205.0,,1582.0,,,,,,,,,996.5,,,,,,,,,,,,,,,,,,,,,1004.5,,,,,,,924.0,,1757.5,,1217.0,,,,,,,,,,Green Peas
2016-11-01,,,1388.75,,,,,1177.5,,1507.25,,,,,,,,,999.5,,,,,,,,,,,,,,,,,,,,,1001.75,,,,,,,921.0,,1748.5,,,,,,,,,,,,Green Peas
2016-11-15,,,1390.5,,,,,1300.0,,1601.0,,,,,,,,,980.0,,,,,,600.5,,,,,,,,,,,,,,,1000.5,,,,,,,900.25,,1753.25,,,,,,,,,,,,Green Peas
2016-12-01,,,1450.25,,,,,1298.0,,1694.75,,,,,,,,,980.0,,1838.0,,,,,,,,,,,,,,,,,,,998.6666666666666,,,,,,,899.0,,1759.75,,,,,,,,,,,,Green Peas
2016-12-15,,,1452.25,,,,,1464.0,,1694.75,,,,,,,,,980.0,,,,,,645.0,,,,,,594.0,,,,,,,,,998.0,,,,,,,898.0,,1811.0,,,,,,,,,,,,Green Peas
2017-01-01,,,1633.0,,,,,1504.25,,1760.0,,,1404.0,,,,,,980.0,,,,,,,,,,,,,,,,,1518.0,,,,941.6666666666666,,,,,,,912.0,,1875.0,,1226.0,,,,,,,,,,Green Peas
